koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_disposition
26.964501,3.792,601.7,2.2,573.0,25.56,20.1,5754.0,4.534,0.905,15.789,CONFIRMED
2.178154348,3.4874,428.6,22.22,1392.0,886.88,93.0,5947.0,4.482,0.881,14.07,FALSE POSITIVE
5.03257009,4.213,439.1,2.53,1047.0,283.49,26.3,5970.0,4.521,0.908,15.695,CONFIRMED
40.4286676,7.102,916.1,2.92,494.0,14.08,40.9,5813.0,4.561,0.833,14.982,CONFIRMED
21.3588236,5.823,640.1,2.52,691.0,53.89,33.2,6170.0,4.472,0.992,15.259,CONFIRMED
22.0459163,5.22,804.8,3.05,640.0,39.69,29.7,5900.0,4.509,0.951,15.689,CONFIRMED
49.6456235,23.568,857.5,43.41,648.0,41.57,176.5,6273.0,4.129,1.493,12.385,FALSE POSITIVE
17.32670445,4.269,800.0,2.23,535.0,19.38,34.8,4955.0,4.61,0.721,15.565,CONFIRMED
44.8411168,5.902,1051.6,2.75,390.0,5.45,28.9,4955.0,4.61,0.721,15.565,CONFIRMED
1.008917105,1.4577,338.5,1.51,1636.0,1698.88,34.2,5708.0,4.578,0.795,15.36,FALSE POSITIVE
13.75207851,2.8831,1215.6,2.81,556.0,22.57,36.8,4802.0,4.616,0.699,15.587,CONFIRMED
6.33855946,3.4617,721.7,3.31,1034.0,270.47,57.4,6108.0,4.466,1.03,15.182,CONFIRMED
11.30507984,3.989,278.4,1.4,744.0,72.67,19.5,5705.0,4.556,0.844,15.152,CANDIDATE
4.59489816,3.1381,109.7,1.85,1319.0,716.65,27.7,6056.0,4.217,1.381,13.298,CONFIRMED
32.2964275,4.561,472.2,1.9,503.0,15.14,17.9,5246.0,4.47,0.891,15.2,CONFIRMED
2.97041801,2.2369,530.7,1.7,991.0,228.11,22.4,5068.0,4.608,0.743,15.759,CONFIRMED
9.9824036,1.09,83.9,1.17,966.0,205.65,5.4,6273.0,4.364,1.139,13.538,CANDIDATE
12.681733929,1.6866,5879.1,7.25,601.0,30.84,102.8,4976.0,4.577,0.701,15.303,CANDIDATE
6.814984472,3.05409,23915.0,14.18,836.0,115.58,742.2,5465.0,4.566,0.817,15.981,FALSE POSITIVE
63.9354965,13.321,1250.6,2637.6,2590.0,10631.01,57.6,3626.0,0.684,97.41,10.88,FALSE POSITIVE
83.09708021,9.2639,15860.0,13.83,329.0,2.78,277.2,5286.0,4.627,0.636,15.678,FALSE POSITIVE
7.891448838,4.2854,10345.0,12.63,1028.0,263.54,1955.1,5972.0,4.313,1.237,13.435,CONFIRMED
0.839961456,1.3008,492.9,1.63,1455.0,1066.37,35.1,4932.0,4.618,0.718,15.929,CANDIDATE
2.578852119,2.3581,334.3,1.63,1230.0,540.56,36.7,5743.0,4.553,0.853,15.106,CONFIRMED
9.04189129,2.789,783.4,3.24,729.0,66.83,34.5,5237.0,4.572,0.826,14.88,FALSE POSITIVE
30.22910274,6.6751,443.4,3.49,755.0,76.88,71.7,6325.0,4.188,1.518,13.432,CONFIRMED
0.798200403,1.8261,396.8,24.03,2128.0,4875.01,65.9,6258.0,4.449,1.031,14.613,FALSE POSITIVE
3.479425638,3.4479,19550.0,12.86,1166.0,435.85,123.3,5907.0,4.519,0.878,14.041,CANDIDATE
2.92878704,4.634,549.4,22.76,1239.0,556.77,47.7,5955.0,4.534,0.883,15.148,FALSE POSITIVE
9.80321143,4.4617,813.4,2.99,896.0,152.12,53.1,6170.0,4.472,0.992,15.439,CONFIRMED
24.81097206,3.2245,2090.8,4.22,631.0,37.43,123.9,6086.0,4.511,0.921,14.373,CANDIDATE
7.136922,2.8005,221.6,1.38,956.0,197.05,23.7,6086.0,4.511,0.921,14.373,CANDIDATE
4.8538404,3.198,196.4,1.72,1052.0,288.7,15.4,5778.0,4.483,0.968,14.971,CONFIRMED
11.04605365,4.799,308.3,1.8,869.0,134.66,24.3,6093.0,4.429,1.025,14.681,CONFIRMED
2.621706694,1.941,4572.0,34.68,1288.0,648.75,24.3,5749.0,4.436,0.881,15.399,FALSE POSITIVE
3.72020708,1.892,156.9,0.99,954.0,195.7,15.0,5017.0,4.516,0.797,14.293,CANDIDATE
12.264867364,4.7366,11311.0,28.29,1077.0,317.89,560.2,5372.0,3.81,2.344,14.137,FALSE POSITIVE
8.689301216,2.563,1117.0,2.92,782.0,88.24,70.9,5211.0,4.447,0.895,14.548,CONFIRMED
0.979442525,1.0348,469.3,1.64,1567.0,1420.01,27.0,5532.0,4.607,0.745,15.747,FALSE POSITIVE
3.120828136,2.1878,16456.0,14.16,1303.0,680.79,113.5,6122.0,4.471,0.996,14.804,CONFIRMED
15.13590453,2.236,255.7,2.57,933.0,179.16,19.8,6050.0,4.137,1.572,13.964,CANDIDATE
1.399326503,1.8305,206.4,1.0,1143.0,402.58,22.7,4502.0,4.572,0.728,15.447,FALSE POSITIVE
1.937029968,1.4727,312.3,0.87,802.0,97.94,42.8,4042.0,4.761,0.49,14.39,CONFIRMED
7.06117322,1.0406,481.7,1.23,521.0,17.41,27.2,4042.0,4.761,0.49,14.39,CONFIRMED
20.55331441,5.3136,678.3,3.19,749.0,74.49,40.6,6325.0,4.409,1.112,14.829,CONFIRMED
40.0686713,5.8875,970.9,3.1,560.0,23.27,62.0,6026.0,4.411,0.992,14.683,CONFIRMED
114.73658,12.0355,4850.0,12.28,476.0,12.13,230.6,5597.0,3.963,1.699,14.6,CONFIRMED
191.239133,16.942,1061.2,6.47,401.0,6.14,36.8,5597.0,3.963,1.699,14.6,CONFIRMED
5.83393857,4.5813,134.4,1.98,1285.0,642.83,17.6,5597.0,3.963,1.699,14.6,CANDIDATE
24.3282251,6.158,1120.6,294.02,520.0,17.33,26.4,5286.0,4.59,0.78,15.952,FALSE POSITIVE
10.41572666,2.7719,825.3,3.01,797.0,95.64,69.3,5511.0,4.426,0.987,14.072,CONFIRMED
14.97031664,5.884,290.5,2.53,883.0,143.33,28.9,5726.0,4.123,1.483,14.167,CONFIRMED
32.2753853,8.622,223.9,2.31,683.0,51.5,17.9,5726.0,4.123,1.483,14.167,CONFIRMED
6.33027476,3.67,89.2,1.02,1046.0,283.31,9.8,5900.0,4.363,1.07,14.167,CANDIDATE
38.3262237,3.073,392.1,2.43,480.0,12.56,15.0,5229.0,4.441,0.903,14.31,CANDIDATE
4.04355245,1.965,416.2,1.75,613.0,33.34,21.2,3871.0,4.744,0.532,14.963,CANDIDATE
5.59728249,1.795,1407.3,3.28,930.0,176.53,30.8,5610.0,4.551,0.858,15.969,CANDIDATE
5.52418625,2.826,491.0,2.25,976.0,214.86,20.7,5334.0,4.372,1.004,15.377,CONFIRMED
8.77514782,3.176,351.9,1.91,837.0,115.84,12.7,5334.0,4.372,1.004,15.377,CONFIRMED
10.12742274,1.2762,933.5,3.8,969.0,208.77,19.5,6392.0,4.399,1.162,15.623,CANDIDATE
0.870693883,1.2137,438.5,2.09,1876.0,2923.54,55.6,5985.0,4.519,0.883,14.996,FALSE POSITIVE
27.5071114,5.907,580.7,2.58,569.0,24.71,30.7,5783.0,4.539,0.88,15.219,CONFIRMED
5.1443645,2.703,310.7,1.55,923.0,171.63,20.2,5157.0,4.445,0.904,15.369,CONFIRMED
18.45848388,3.3703,535.3,2.5,632.0,37.81,41.5,5311.0,4.419,0.948,14.516,CONFIRMED
25.9421582,4.045,569.7,1.95,501.0,14.85,31.6,5167.0,4.585,0.796,14.817,CONFIRMED
21.06075303,5.2472,301.2,1.78,669.0,47.39,54.4,5706.0,4.382,1.034,13.182,CANDIDATE
13.08424286,3.0401,662.0,2.71,739.0,70.51,51.2,5511.0,4.426,0.987,14.072,CONFIRMED
2.684328541,2.69382,18136.0,12.73,1265.0,603.57,2833.1,5561.0,4.411,0.956,14.29,CONFIRMED
23.3397956,1.923,125.1,1.23,653.0,43.02,4.5,5671.0,4.36,1.084,14.072,CANDIDATE
2.806243488,1.6271,599.6,1.41,771.0,83.53,22.4,4153.0,4.684,0.581,15.988,CONFIRMED
2.27190723,5.383,149.0,1.12,1318.0,714.27,36.8,5788.0,4.506,0.856,14.459,FALSE POSITIVE
7.132351753,2.9674,744.1,49.34,1579.0,1466.12,91.2,7530.0,4.08,1.93,13.337,FALSE POSITIVE
6.53194024,3.3351,771.9,3.09,907.0,159.66,39.6,5301.0,4.391,0.977,15.28,CONFIRMED
51.3011844,5.359,498.9,2.07,492.0,13.86,19.6,6032.0,4.508,0.929,14.739,CONFIRMED
1.097211085,1.6738,38946.0,16.07,740.0,71.01,83.5,3497.0,4.92,0.334,15.155,FALSE POSITIVE
0.938466959,1.3015,217.4,1.58,1876.0,2919.17,54.4,5499.0,4.323,1.087,13.757,CONFIRMED
51.3901452,5.995,494.0,3.62,570.0,24.98,15.4,6074.0,4.284,1.292,15.03,CANDIDATE
3.217518511,2.11481,14319.0,11.38,1185.0,464.73,1287.4,5720.0,4.473,0.903,14.835,CONFIRMED
4.66271902,2.757,1630.6,3.86,1039.0,274.98,28.2,5729.0,4.514,0.939,13.297,CONFIRMED
11.8150174,2.834,1003.0,3.48,762.0,79.66,10.5,5729.0,4.514,0.939,13.297,CONFIRMED
7.834433676,2.89,2018.1,3.47,689.0,53.33,246.6,4920.0,4.62,0.72,12.231,CONFIRMED
3.005156911,2.0747,691.6,2.2,949.0,191.27,115.1,4920.0,4.62,0.72,12.231,CONFIRMED
33.3856176,5.0361,553.2,2.48,580.0,26.73,37.1,5833.0,4.407,1.022,14.264,CONFIRMED
8.48039789,6.249,259.7,1.71,866.0,132.85,22.7,5401.0,4.364,1.05,14.673,FALSE POSITIVE
1.333395306,1.188,114.5,0.86,1390.0,880.53,11.5,5199.0,4.527,0.811,15.299,FALSE POSITIVE
7.71467686,4.5871,233.9,4.65,1622.0,1636.72,33.3,6900.0,3.843,2.599,12.082,CONFIRMED
4.4444826,3.686,163.0,1.71,1217.0,518.45,18.0,6240.0,4.426,1.079,15.216,CONFIRMED
21.3781146,19.359,556.1,3.18,727.0,65.94,35.4,6218.0,4.417,1.131,15.686,FALSE POSITIVE
29.5422566,13.902,879.9,3.15,515.0,16.56,39.5,5510.0,4.572,0.803,15.481,CANDIDATE
144.551628,16.599,1035.2,3.06,303.0,1.99,27.1,5510.0,4.572,0.803,15.481,CONFIRMED
186.4361811,5.774,4347.0,11.32,353.0,3.66,66.5,5393.0,4.132,1.37,15.402,CANDIDATE
8.04727721,5.159,486.0,2.33,855.0,126.56,36.1,5840.0,4.553,0.849,15.068,CONFIRMED
5.87063416,2.5736,505.6,1.44,616.0,33.99,23.2,4166.0,4.66,0.612,15.961,CONFIRMED
15.358767771,4.1223,14638.0,10.89,662.0,45.46,812.6,5422.0,4.484,0.887,14.991,CONFIRMED
29.5390897,4.139,403.3,2.51,714.0,61.49,18.8,6572.0,4.365,1.238,15.111,CANDIDATE
35.6364022,4.888,452.6,1.99,537.0,19.62,15.7,5926.0,4.532,0.887,15.614,CANDIDATE
0.94773253,1.7645,11306.0,45.58,2321.0,6862.81,103.9,6302.0,4.183,1.269,11.51,FALSE POSITIVE
8.98128472,5.0397,4924.0,7.19,898.0,153.36,76.6,5977.0,4.473,1.022,15.703,CANDIDATE
0.692015479,1.1315,4518.1,19.31,1057.0,294.34,163.4,3752.0,4.747,0.497,15.692,FALSE POSITIVE
17.0421346,7.507,3616.7,5.14,594.0,29.47,108.9,5367.0,4.59,0.773,15.57,FALSE POSITIVE
7.94671044,2.8419,6084.4,27.43,673.0,48.5,165.3,4859.0,4.626,0.702,15.791,FALSE POSITIVE
3.74781242,5.241,5367.0,38.04,1172.0,446.47,44.8,5780.0,4.438,1.0,17.445,FALSE POSITIVE
192.667139,5.443,1148.3,3.64,283.0,1.52,26.0,5401.0,4.487,0.878,14.879,CANDIDATE
3.989544192,1.591,190.0,0.93,903.0,157.1,26.2,5229.0,4.643,0.688,14.083,CONFIRMED
17.9776037,4.605,213.9,1.58,752.0,75.61,23.3,6296.0,4.46,1.006,14.307,CONFIRMED
11.8693144,4.653,101.9,1.09,864.0,131.58,13.9,6296.0,4.46,1.006,14.307,CONFIRMED
12.98494603,3.4497,257.2,1.64,818.0,105.74,38.4,5948.0,4.384,1.025,13.029,CONFIRMED
7.300735516,5.78725,13052.0,13.32,1086.0,328.98,1640.0,6434.0,4.394,1.138,14.933,FALSE POSITIVE
19.17893976,5.144,752.8,2.4,640.0,39.65,34.3,5767.0,4.538,0.881,15.401,CONFIRMED
6.99130452,2.1568,555.4,1.95,716.0,62.05,36.3,4847.0,4.606,0.761,14.94,CONFIRMED
52.971584,3.4632,3882.6,29.02,402.0,6.19,51.4,5204.0,4.55,0.789,15.7,FALSE POSITIVE
3.517494725,1.5639,532.8,1.42,704.0,58.08,52.6,4132.0,4.699,0.564,14.699,CONFIRMED
6.93365167,4.608,119.6,1.7,1104.0,351.27,20.1,5861.0,4.212,1.304,14.042,CONFIRMED
5.91393977,0.562,84.0,1.07,1112.0,361.0,2.8,6194.0,4.415,1.129,14.042,CANDIDATE
61.0373591,8.378,437.5,3.38,610.0,32.74,40.2,6309.0,4.154,1.614,14.171,CONFIRMED
33.8677783,3.72,894.8,2.31,394.0,5.69,23.8,4564.0,4.593,0.691,15.81,CONFIRMED
14.62399621,2.193,1082.0,21.92,681.0,50.91,25.0,5753.0,4.57,0.815,15.789,CANDIDATE
1064.2680956,11.5521,22772.0,33.63,281.0,1.47,1171.2,6340.0,3.833,2.173,12.328,FALSE POSITIVE
2.113202658,3.5234,2104.8,207.71,1281.0,635.47,97.2,5482.0,4.502,0.858,15.465,FALSE POSITIVE
9.771462706,1.767,6933.2,10.15,799.0,96.39,215.0,5812.0,4.551,0.853,14.245,FALSE POSITIVE
281.5628889,8.853,21012.0,10.83,214.0,0.49,237.1,4810.0,4.536,0.776,15.962,CANDIDATE
1.157808038,3.6705,866.7,22.9,1579.0,1472.38,78.8,5566.0,4.532,0.886,15.837,FALSE POSITIVE
6.14281498,4.624,122.0,1.82,1355.0,796.26,36.0,6495.0,4.128,1.554,13.45,FALSE POSITIVE
5.69919592,2.3906,159.4,1.16,964.0,204.18,35.3,5646.0,4.493,0.932,13.069,CONFIRMED
18.11473813,5.2706,241.5,2.49,830.0,112.43,51.3,6109.0,4.247,1.36,12.841,CONFIRMED
6.24145791,3.0998,163.7,1.6,1111.0,360.09,30.8,5810.0,4.25,1.259,13.939,CONFIRMED
20.4222447,6.22,189.3,1.78,785.0,89.74,34.7,6119.0,4.274,1.299,13.47,CONFIRMED
8.72585478,4.473,446.7,2.86,985.0,222.19,37.7,6036.0,4.326,1.131,14.764,CONFIRMED
12.88291395,5.676,460.5,3.15,865.0,132.23,33.6,6036.0,4.326,1.131,14.764,CONFIRMED
27.4345973,5.038,472.6,2.56,672.0,48.29,25.3,6036.0,4.326,1.131,14.764,CONFIRMED
4.22453631,3.128,159.1,1.6,1254.0,584.24,16.7,6036.0,4.326,1.131,14.764,CONFIRMED
44.5520266,6.0,362.1,2.29,572.0,25.3,16.7,6036.0,4.326,1.131,14.764,CONFIRMED
52.069002,3.0089,558.3,2.92,524.0,17.76,25.6,5565.0,4.251,1.246,14.279,CONFIRMED
2.418406841,2.0744,665.4,2.25,1226.0,535.84,69.1,5422.0,4.484,0.887,14.991,CANDIDATE
8.51170088,2.9,,,,,,,,,14.279,CANDIDATE
5.0825188,3.328,105.0,0.88,968.0,207.45,17.1,5706.0,4.561,0.834,14.445,FALSE POSITIVE
6.93910337,2.977,614.7,1.41,445.0,9.28,22.9,3638.0,4.844,0.42,15.855,CANDIDATE
9.11500269,4.558,268.3,1.78,906.0,159.34,21.7,5962.0,4.431,1.028,14.63,CONFIRMED
8.48031942,7.297,1426.7,4.54,918.0,168.01,92.8,5951.0,4.439,0.991,15.262,FALSE POSITIVE
13.7223682,5.1231,571.1,2.23,746.0,73.16,97.9,5637.0,4.399,0.943,13.749,CONFIRMED
3.582076914,4.4228,1534.4,5.33,1265.0,604.27,138.4,6109.0,4.422,0.993,15.193,FALSE POSITIVE
15.43400996,4.2572,1785.9,4.3,721.0,63.79,59.7,5900.0,4.509,0.951,15.703,CANDIDATE
1.780984316,2.173,590.9,2.33,1397.0,899.03,46.0,5730.0,4.545,0.87,15.516,FALSE POSITIVE
7.63846084,3.957,71.7,1.12,1089.0,333.3,16.6,6119.0,4.274,1.299,13.47,CONFIRMED
70.6981724,6.632,357.7,1.63,417.0,7.11,37.7,5811.0,4.536,0.866,13.046,CONFIRMED
3.74443645,2.9191,73.3,1.1,1328.0,736.89,25.4,5876.0,4.269,1.293,12.71,CONFIRMED
10.19154678,6.165,61.3,1.39,1144.0,404.17,27.6,6212.0,4.049,1.684,11.74,CANDIDATE
10.581581895,6.66929,112640.0,53.19,1098.0,342.98,1241.4,6168.0,4.074,1.567,13.936,FALSE POSITIVE
2.819453322,4.4127,71867.0,29.8,1357.0,803.4,202.0,5767.0,4.33,1.074,14.569,CANDIDATE
12.89006728,3.555,602.5,1.93,620.0,34.99,23.6,4915.0,4.512,0.812,15.674,CANDIDATE
23.210509958,3.09802,28737.0,21.19,595.0,29.69,958.7,5875.0,4.572,0.809,14.228,FALSE POSITIVE
2.35574505,1.796,266.9,1.34,1093.0,338.4,17.0,4915.0,4.512,0.812,15.674,CANDIDATE
4.74666128,2.093,256.8,1.3,865.0,132.4,12.5,4915.0,4.512,0.812,15.674,CANDIDATE
19.65639342,3.226,843.2,2.83,549.0,21.5,25.5,5288.0,4.613,0.74,15.372,CANDIDATE
62.81584402,2.6901,1688.4,57.62,582.0,27.14,54.6,6340.0,4.23,1.492,12.849,FALSE POSITIVE
70.468171,6.653,922.4,3.46,511.0,16.17,45.0,6461.0,4.396,1.131,14.811,CANDIDATE
56.86716792,4.23,,,,,,,,,15.886,FALSE POSITIVE
3.93246069,2.1763,455.5,1.65,894.0,151.31,30.6,4841.0,4.533,0.779,15.32,CONFIRMED
0.921030497,2.6077,101.5,1.62,2362.0,7380.64,27.0,5843.0,4.069,1.615,14.542,CONFIRMED
5.960400011,2.8617,828.3,2.85,890.0,148.26,126.1,5418.0,4.534,0.886,12.557,CONFIRMED
85.3514875,6.7504,4674.7,6.31,390.0,5.44,142.8,5584.0,4.478,0.938,15.061,CONFIRMED
23.02028478,3.544,5077.8,7.58,604.0,31.4,97.2,5613.0,4.496,0.956,15.573,CANDIDATE
69.72646639,3.7177,4491.2,11.65,613.0,33.3,300.7,6430.0,4.107,1.731,13.005,CONFIRMED
1.609321941,1.6067,728.5,1.57,958.0,199.28,35.3,4224.0,4.662,0.603,15.937,CANDIDATE
9.51220046,2.9497,1169.4,1.99,530.0,18.66,31.9,4224.0,4.662,0.603,15.937,CANDIDATE
4.72941177,2.234,434.3,1.22,669.0,47.3,14.6,4224.0,4.662,0.603,15.937,CANDIDATE
4.887803076,2.36255,4315.8,4.82,800.0,96.67,862.3,4778.0,4.591,0.763,9.174,CONFIRMED
4.437962934,4.69813,16388.0,18.05,1338.0,757.65,3535.6,5953.0,4.175,1.415,13.438,CONFIRMED
20.74028645,10.3939,1023.3,4.24,798.0,95.68,155.3,6226.0,4.264,1.299,13.955,CONFIRMED
1.207852845,3.5802,49720.0,38.59,1539.0,1331.31,205.9,5601.0,4.533,0.797,15.559,FALSE POSITIVE
2.379282197,3.1729,48434.0,25.74,1571.0,1442.19,538.0,6392.0,4.399,1.162,15.189,CANDIDATE
26.0692512,7.487,831.5,23.61,591.0,28.85,59.7,5585.0,4.409,0.91,14.106,FALSE POSITIVE
9.69501146,2.75,515.2,2.08,833.0,114.06,18.3,5896.0,4.516,0.914,15.809,CONFIRMED
15.3825394,3.815,550.5,2.14,714.0,61.61,18.4,5896.0,4.516,0.914,15.809,CONFIRMED
1.818939148,1.644,331.2,1.82,1549.0,1364.15,39.3,6153.0,4.487,0.962,15.134,FALSE POSITIVE
40.1097817,5.2096,732.0,3.11,556.0,22.65,40.3,5509.0,4.265,1.169,14.904,CONFIRMED
0.708621057,1.5041,187.5,1.2,1846.0,2741.07,30.5,5422.0,4.484,0.887,14.991,CANDIDATE
2.46106962,2.184,84.2,0.84,1195.0,483.09,18.0,5418.0,4.534,0.886,12.557,CONFIRMED
3.403743926,1.5017,815.9,10.77,1101.0,346.98,59.5,5596.0,4.533,0.853,14.98,CANDIDATE
8.03753796,2.9118,286.5,1.54,744.0,72.44,31.1,5044.0,4.511,0.804,14.471,CONFIRMED
2.43902575,1.1598,82.5,2.61,2307.0,6700.04,20.5,6546.0,3.817,2.784,11.041,CANDIDATE
56.3587987,6.927,2559.6,5.04,419.0,7.29,44.4,5446.0,4.525,0.821,15.792,CANDIDATE
242.467406,12.808,340.3,1.73,286.0,1.59,23.2,5637.0,4.399,0.943,13.749,CONFIRMED
169.4976085,7.77,12192.0,9.06,272.0,1.29,82.8,5270.0,4.592,0.787,15.917,CANDIDATE
76.13622222,7.9393,2949.5,4.78,399.0,6.01,339.4,5591.0,4.494,0.892,12.45,CONFIRMED
4.9883872,9.142,638.2,2.59,990.0,227.27,52.9,5819.0,4.565,0.823,15.752,FALSE POSITIVE
2.586878667,6.1614,25480.0,19.84,1666.0,1823.52,261.3,6812.0,4.343,1.172,12.897,FALSE POSITIVE
3.964333304,4.7136,25886.0,37.09,1680.0,1881.78,408.5,5758.0,3.808,2.318,14.985,FALSE POSITIVE
1.525924389,3.15998,24627.0,49.86,1722.0,2072.8,423.9,6203.0,4.427,1.06,15.063,FALSE POSITIVE
5.910371418,3.88962,17219.0,12.62,1053.0,290.83,990.3,6200.0,4.488,0.958,15.169,CANDIDATE
0.917568975,2.0654,15805.0,11.92,1748.0,2197.57,128.1,5713.0,4.541,0.893,14.456,CANDIDATE
5.92365747,2.6302,406.5,0.99,531.0,18.87,26.4,3883.0,4.762,0.496,15.157,CONFIRMED
3.24325988,3.03318,16451.0,12.91,1243.0,563.17,1586.2,5823.0,4.438,1.013,14.952,CONFIRMED
7.79668781,4.6699,361.3,2.44,1116.0,366.42,48.5,6521.0,4.352,1.276,12.681,CANDIDATE
56.4758069,5.961,1091.8,3.22,417.0,7.14,70.0,5497.0,4.57,0.839,14.279,CONFIRMED
92.8747294,7.474,658.8,2.64,353.0,3.68,37.9,5497.0,4.57,0.839,14.279,CONFIRMED
1.538180949,1.2635,841.0,1.0,602.0,30.85,47.7,3364.0,4.978,0.274,15.722,CONFIRMED
10.4188915,3.0069,670.0,3.17,855.0,126.48,42.1,5692.0,4.36,1.064,14.86,CANDIDATE
20.4998763,6.501,437.8,2.8,731.0,67.67,21.1,6249.0,4.428,1.076,15.442,CANDIDATE
1.921437488,1.9046,278.7,1.77,1276.0,626.79,56.7,5238.0,4.472,0.851,14.131,CONFIRMED
96.109323,9.877,982.3,4.01,409.0,6.59,28.7,5792.0,4.375,1.005,15.321,CONFIRMED
20.38174802,3.7922,1597.1,3.16,528.0,18.36,46.8,4883.0,4.515,0.808,15.887,CONFIRMED
7.00447892,2.669,231.4,1.19,754.0,76.26,9.9,4883.0,4.515,0.808,15.887,CANDIDATE
5.101375725,2.595,894.6,2.84,1050.0,287.28,55.1,5869.0,4.479,0.954,15.455,CONFIRMED
17.7940049,4.091,879.4,312.48,762.0,79.54,27.7,6273.0,4.442,1.044,15.378,FALSE POSITIVE
3.47021401,2.289,1105.2,2.4,933.0,179.02,8.3,4922.0,4.555,0.744,15.305,FALSE POSITIVE
30.69395532,2.9512,18121.0,13.72,614.0,33.69,196.6,6137.0,4.46,1.018,15.673,CANDIDATE
2.139325409,2.8056,6897.8,11.61,1007.0,243.34,164.4,4765.0,4.642,0.666,14.708,FALSE POSITIVE
29.481061268,3.6636,11871.0,16.61,571.0,25.1,332.0,5631.0,4.41,0.901,15.135,FALSE POSITIVE
572.376632,24.42,1743.4,5.8,264.0,1.15,78.6,6226.0,4.264,1.299,13.955,CONFIRMED
2.233799622,3.04,2658.5,28.63,1287.0,650.73,228.9,5741.0,4.555,0.846,15.195,FALSE POSITIVE
31.13862664,5.2482,11427.0,12.88,582.0,27.22,163.7,5919.0,4.485,1.0,15.821,FALSE POSITIVE
13.93068791,2.312,186.5,1.4,665.0,46.19,14.9,5497.0,4.57,0.839,14.279,CONFIRMED
20.4074846,8.839,363.4,2.9,660.0,44.8,24.5,5823.0,4.472,0.972,14.802,CANDIDATE
12.36564669,3.644,388.4,24.89,804.0,98.51,22.8,6075.0,4.495,0.952,14.59,FALSE POSITIVE
10.35078415,6.253,273.1,1.97,842.0,119.01,36.5,5534.0,4.338,1.08,14.659,CONFIRMED
62.9224936,11.64,417.8,2.75,462.0,10.73,28.7,5534.0,4.338,1.08,14.659,CONFIRMED
32.7737631,3.416,564.5,5.0,686.0,52.22,21.7,5640.0,4.076,1.534,14.758,CANDIDATE
38.6520796,5.607,566.5,2.07,487.0,13.28,24.8,5422.0,4.484,0.887,14.991,CONFIRMED
14.20442616,3.898,800.6,1.9,602.0,31.1,26.7,5350.0,4.647,0.678,15.469,CONFIRMED
55.673582,3.778,765.1,2.19,384.0,5.16,22.7,4998.0,4.53,0.808,15.061,CONFIRMED
6.82778157,2.3726,545.8,1.34,577.0,26.31,32.2,4198.0,4.689,0.574,15.224,CONFIRMED
0.687895191,2.4233,462.5,1.35,1391.0,888.72,60.9,4478.0,4.615,0.651,15.657,FALSE POSITIVE
127.2824442,7.1545,8088.6,12.04,392.0,5.61,148.1,5733.0,4.281,1.183,15.505,CONFIRMED
10.06083238,4.5718,460.2,2.58,899.0,154.16,86.4,5705.0,4.297,1.14,13.844,CONFIRMED
30.1837021,5.879,974.9,3.65,634.0,38.2,37.9,5733.0,4.281,1.183,15.505,CONFIRMED
2.92928244,6.794,268.6,38.42,2112.0,4706.45,39.2,6634.0,3.831,2.251,12.674,FALSE POSITIVE
77.63424586,4.1002,16612.0,9.4,325.0,2.65,185.5,4812.0,4.548,0.755,15.915,CANDIDATE
52.75878505,6.6517,5805.8,8.76,540.0,20.08,265.4,6228.0,4.413,1.137,15.182,CONFIRMED
1.332564478,6.0325,1071.5,27.04,1618.0,1627.5,119.6,5995.0,4.536,0.878,15.866,FALSE POSITIVE
41.0772969,5.525,1216.8,3.25,523.0,17.74,28.8,5665.0,4.381,0.938,14.907,FALSE POSITIVE
135.9121619,5.628,10188.0,40.18,370.0,4.41,99.5,6141.0,4.468,0.959,15.535,FALSE POSITIVE
42.4729078,7.253,334.0,2.03,539.0,19.93,22.8,5616.0,4.327,1.111,14.601,CONFIRMED
15.17026921,4.3311,224.8,2.47,905.0,158.23,45.4,6297.0,4.26,1.369,13.147,CONFIRMED
39.4576228,9.557,244.8,2.8,658.0,44.26,41.6,6297.0,4.26,1.369,13.147,CONFIRMED
17.8159689,3.6765,776.8,3.12,699.0,56.48,22.5,5964.0,4.484,0.933,15.2,CONFIRMED
15.27443889,6.0765,206.7,2.17,896.0,152.62,40.3,5761.0,4.091,1.518,13.438,CONFIRMED
36.5157639,3.6577,861.3,2.55,425.0,7.71,34.7,4847.0,4.54,0.781,14.254,CONFIRMED
14.07969236,1.375,169.5,2.08,931.0,177.81,26.2,5821.0,4.097,1.547,12.261,CONFIRMED
16.54081386,2.5996,370.0,1.57,570.0,24.87,32.8,5064.0,4.572,0.769,13.755,CONFIRMED
3.609313059,1.7752,1375.1,3.26,1092.0,336.16,35.0,5668.0,4.545,0.868,15.54,CONFIRMED
1.93155546,1.614,504.9,2.25,1290.0,655.43,8.6,5461.0,4.552,0.858,13.007,CONFIRMED
8.41100305,2.4553,755.6,1.8,472.0,11.71,27.6,3757.0,4.718,0.539,15.773,CONFIRMED
13.52252364,3.987,690.6,2.11,652.0,42.82,22.4,5338.0,4.557,0.816,13.895,CONFIRMED
134.2520474,9.0636,832.1,3.43,393.0,5.63,57.2,5818.0,4.276,1.2,13.35,CONFIRMED
